Identifiant;Joueurs;Argent;Pari;Victoire;Defaite;Gains;Moderateur
2101307;140;306,12003;1;0;306,12003;0;0
2101308;135;314,23007;1,19;12,780004;199,24997;127,76002;0
2101309;163;518,81006;7,96;219,3;1,19;736,92;0
2101310;155;1147,3601;4,63;338,80994;5,0699997;1481,0997;0
2101311;168;1424,4307;2,33;399,51;44,91;1779,0295;0
2101312;173;533,8;2,08;158,55989;12,53;679,8301;0
2101313;151;582,80994;1,47;100,860016;77,92003;605,7499;0
2101314;146;647,8999;3,99;192,70999;1,79;838,82;0
2101315;161;727,94025;1,16;7,720002;606,31024;129,34999;0
2101316;139;629,35;3,55;333,67984;2,2;960,83;0
2101317;139;637,83;16,61;256,07;0;893,9004;0
2101318;154;696,8398;7,37;285,5799;2,42;980,0001;0
2101319;152;297,25992;1,23;16,950005;171,57999;142,62994;0
2101320;136;247,73996;1,25;15,230002;121,84;141,1299;0
2101321;141;316,82993;2,22;84,59005;20,54;380,8801;0
2101322;136;233,17001;1,14;5,130003;157,60004;80,70002;0
2101323;120;256,1799;4,27;100,53004;1,73;354,98016;0
2101324;139;303,60004;1,14;8,350002;212,30002;99,65001;0
2101325;142;368,6501;1,46;35,130005;177,09998;226,67998;0
2101326;143;502,61987;2,18;140,20001;76,00001;566,8199;0
2101327;143;480,21985;69,07;209,25995;0;689,4799;0
2101328;149;338,36008;2,66;114,80003;76,22;376,94006;0
2101329;144;256,0601;3,81;97,979996;7,5599995;346,48004;0
2101330;129;210,81007;1,13;4,420004;146,89003;68,34002;0
2101331;114;211,23001;2,66;65,42;10,389999;266,25998;0
2101332;140;477,09982;4,56;212,00993;3,6;685,5097;0
2101333;138;323,52;3,7;167,96999;0,95;490,5398;0
2101334;139;250,74002;6,76;117,13001;0;367,87024;0
2101335;145;536,98987;2,69;142,72003;50,260002;629,44977;0
2101336;144;504,51;1,96;108,04999;71,89;540,6702;0
2101337;128;243,64993;2,03;77,799995;12,7;308,75003;0
2101338;138;300,18008;1,57;33,209984;133,66002;199,73;0
2101339;115;220,09001;2,53;69,35;1,97;287,4699;0
2101340;125;311,69986;4,4;131,84998;3,26;440,28995;0
2101341;108;241,68004;4,92;169,01999;0,5;410,2001;0
2101342;129;284,74002;1,21;16,43;151,04999;150,12003;0
2101343;106;191,31004;1,4;21,470013;43,600006;169,17995;0
2101344;125;304,84985;2,38;87,72;43,62;348,95;0
2101345;127;290,59985;1,5;27,140007;150,07;167,66997;0
2101346;111;253,28001;1,19;5,9700003;184,40002;74,85001;0
2101347;122;262,14987;1,24;10,980001;157,63002;115,50001;0
2101348;119;312,97986;1,67;44,559994;91,28999;266,24988;0
2101349;128;248,60002;1,73;43,33001;40,890003;251,03998;0
2101350;134;245,41005;2,96;87,13;3,76;328,7801;0
2101351;130;287,25003;3,94;145,98;1,8900001;431,34006;0
2101352;134;244,79996;3,08;96,42999;5,04;336,19006;0
2101353;127;224,80998;1,08;1,6199992;191,04996;35,379997;0
2101354;117;241,46997;1,58;38,10999;67,33999;212,23997;0
2101355;127;327,05994;31,44;152,77998;0;479,8401;0
2101356;136;305,10983;1,6;38,159992;132,18999;211,08008;0
2101357;129;257,47;1,52;41,219986;46,160007;252,52997;0
2101358;129;242,43994;1,18;6,330001;145,18001;103,59;0
2101359;130;309,53998;2,07;74,40001;28,349998;355,59;0
2101360;137;362,7602;38,13;292,44986;0;655,2097;0
2101361;148;341,30005;5,23;223,15001;5,2200003;559,2297;0
2101362;136;261,08997;1,93;54,160015;52,019997;263,23004;0
2101363;130;294,05;8,27;132,44005;0;426,4899;0
2101364;131;340,62003;1;0;340,62003;0;0
2101365;122;326,0702;3,05;138,23004;68,71;395,5899;0
2101366;138;451,80002;1,31;22,310007;272,51996;201,58997;0
2101367;138;281,33994;14,45;104,79001;0;386,13;0
2101368;147;297,27997;2,23;90,31002;16,59;371,0001;0
2101369;138;500,5699;15,49;189,14993;0;689,7204;0
2101370;142;308,5201;1,62;44,650005;85,62;267,55;0
2101371;128;250,7599;3,87;104,579994;1,25;354,09006;0
2101372;133;317,56995;1,68;72,420006;32,2;357,79004;0
2101373;116;232,18001;3,53;91,899994;0,85;323,23007;0
2101374;119;292,62997;1,26;12,330001;191,1;113,85998;0
2101375;135;763,37994;1,18;11,309999;643,9;130,79;0
2101376;116;297,22;1,72;59,78001;49,710007;307,29007;0
2101377;146;594,95996;1,59;110,710014;87,350006;618,3202;0
2101378;143;660,0102;1,05;0,9800001;635,4902;25,5;0
2101379;135;343,89005;1,21;17,340002;168,8;192,43001;0
2101380;128;1115,7899;1,7;251,39006;51,899998;1315,28;0
2101381;141;590,87006;4,49;217,62004;1,13;807,35986;0
2101382;151;587,86993;1,17;8,560001;459,91995;136,51;0
2101383;125;1106,3103;1,07;1,5799991;1073,0804;34,81;0
2101384;144;529,1901;1,22;32,139996;273,33;287,99985;0
2101385;154;631,83026;1,36;64,39;243,56001;452,6599;0
2101386;145;415,99997;4,82;179,53006;1,3199999;594,2102;0
2101387;148;420,12997;1,55;60,549984;101,30999;379,37006;0
2101388;147;379,54993;1,07;4,2700005;293,46997;90,35;0
2101389;125;290,46994;21,96;125,78004;0,31;415,94;0
2101390;153;502,41986;18,83;307,38;0,25;809,55005;0
2101391;149;353,05008;1;0;353,05008;0;0
2101392;132;370,15994;2,47;109,700005;27,48;452,38004;0
2101393;143;452,34;1,35;48,28001;137,43999;363,17996;0
2101394;144;341,25992;8,24;158,61;0;499,86996;0
2101395;143;453,0701;1,72;81,769966;80,37001;454,4699;0
2101396;133;331,56992;1,25;19,829996;131,62;219,77995;0
2101397;120;262,18997;3,39;90,95001;14,570001;338,56982;0
2101398;136;346,17;1,01;0,029999971;343,31;2,8899999;0
2101399;129;354,08987;2,62;122,73999;19,019997;457,81003;0
2101400;136;361,12994;1,25;24,960005;182,98;203,11002;0
2101401;143;579,78;3,79;132,43996;19,619999;692,5999;0
2101402;137;324,3999;3,66;152,52997;3,01;473,9199;0
2101403;127;320,72;1,54;70,25999;52,79999;338,1799;0
2101404;142;355,27988;1,14;7,05;272,75998;89,57001;0
2101405;135;369,71997;3,58;165,80002;5,98;529,5401;0
2101406;146;350,9599;2,53;135,27003;21,050001;465,1798;0
2101407;139;385,09;1,73;82,80001;33,05;434,8399;0
2101408;138;380,36996;1,09;5,580003;288,84;97,11001;0
2101409;130;300,86996;1,05;1,0900004;268,49002;33,469997;0
2101410;176;599,8198;1,33;86,37002;128,23997;557,9499;0
2101411;145;366,12985;6,17;287,26;1;652,3901;0
2101412;151;513,05005;1,15;6,2500024;431,72;87,57999;0
2101413;119;282,34998;1,78;49,850014;59,99999;272,19998;0
2101414;149;463,27982;1,07;4,9700027;360,69992;107,55001;0
2101415;131;292,83002;1,92;59,87999;49,499992;303,20996;0
2101416;129;328,20987;6,55;294,48975;1,1500001;621,55;0
2101417;137;388,91995;1,78;72,81996;60,149998;401,59;0
2101418;126;320,9801;2,65;76,64997;58,27;339,36002;0
2101419;130;325,03998;1,74;44,28001;113,700005;255,61998;0
2101420;130;490,97018;1,53;38,010002;269,7601;259,22;0
2101421;115;503,66998;1,39;85,84001;87,71001;501,80005;0
2101422;117;237,29;4,07;83,78999;6,81;314,27005;0
2101423;122;244,48991;1,45;22,490004;103,94999;163,03001;0
2101424;124;268,72003;1,42;27,040007;114,16;181,59998;0
2101425;124;331,34998;4,83;104,77998;0,25;435,87988;0
2101426;121;272,89005;4,47;183,17993;1,71;454,36026;0
2101427;116;250,06003;1,52;42,909992;56,28;236,69;0
2101428;108;189,25995;1;0;189,25995;0;0
2101429;127;294,07996;2,37;60,36002;77,48998;276,95;0
2101430;134;553,37994;1,1;6,199996;433,06982;126,51;0
2101431;128;375,31006;1;0;375,31006;0;0
2101432;161;514,94;1,54;75,59;138,72002;451,81;0
2101433;147;320,74;10,12;106,88003;0,25;427,3699;0
2101434;157;331,69977;1,15;5,399999;265,03992;72,06;0
2101435;133;293,64984;17,96;114,98994;0;408,6399;0
2101436;157;456,32986;1,24;52,03;122,04999;386,30997;0
2101437;149;416,02994;7,42;131,8;0;547,82996;0
2101438;150;315,13998;1,03;0,40999985;301,51996;14,030003;0
2101439;142;380,36984;3,73;109,72002;7,0099998;483,0799;0
2101440;139;306,65994;1,24;26,980001;120,14999;213,48997;0
2101441;140;328,65988;1,28;25,56;136,07002;218,15;0
2101442;140;332,41998;1,49;48,699978;82,71001;298,4101;0
2101443;132;315,99994;2,03;81,27001;34,449997;362,82013;0
2101444;142;311,39996;2,14;84,869995;25,749996;370,5201;0
2101445;131;295,5699;1,96;68,81003;43,3;321,0801;0
2101446;135;270,93;2,91;88,11005;7,2;351,8403;0
2101447;113;230,34998;1,65;46,860004;49,19;228,02002;0
2101448;129;249,28003;1,25;17,350002;113,12002;153,51004;0
2101449;118;228,96999;1,4;32,320007;46,449997;214,83998;0
2101450;127;244,74998;1,61;39,05998;31,42;252,38994;0
2101451;127;212,81993;1,9;38,83998;30,790003;220,86993;0
2101452;127;218,69002;1,94;52,30998;21,540003;249,46004;0
2101453;128;265,42993;1;0;265,42993;0;0
2101454;117;331,16998;6,35;109,61999;0,5;440,29007;0
2101455;133;282,83002;2,16;84,50999;7,0800004;360,25995;0
2101456;127;261,41998;4,32;93,94001;1,86;353,50012;0
2101457;145;285,36996;7,21;136,18996;0;421,56018;0
2101458;139;247,0101;2,08;62,07998;29,619999;279,47006;0
2101459;133;256,54007;1,65;34,189983;76,130005;214,59996;0
2101460;128;269,81995;1,77;47,41;52,26;264,97006;0
2101461;130;263,49002;2,27;55,179977;16,83;301,8402;0
2101462;112;210,93;2,16;50,859985;20,349998;241,43996;0
2101463;130;284,9;1,65;50,670006;46,200005;289,37006;0
2101464;117;233,16998;1,26;19,170002;85,05998;167,27997;0
2101465;116;249,72008;2,2;49,899998;17,26;282,36;0
2101466;131;260,39996;1,53;36,34998;50,870003;245,87999;0
2101467;118;255,93996;12,9;89,44;0;345,38022;0
2101468;129;234,22003;1;0;234,22003;0;0
2101469;106;270,16995;3,5;102,78001;2,19;370,7601;0
2101470;128;251,05995;52,92;109,02;0;360,08008;0
2101471;119;241,17998;2,37;70,72004;11,250001;300,64996;0
2101472;132;238,03998;1,86;51,149986;45,029995;244,15999;0
2101473;127;227,61;1,62;47,35998;35,859997;239,10992;0
2101474;132;275,86993;1,8;42,869984;42,52;276,22012;0
2101475;124;240,16003;2,4;67,470024;7,59;300,03995;0
2101476;122;248,90002;1,24;18,800003;86,89001;180,80997;0
2101477;115;214,69;1,02;0,3399999;197,74;17,289999;0
2101478;111;300,17993;7,38;106,48996;0;406,6699;0
2101479;121;299,32996;1,17;10,269999;187,36002;122,240005;0
2101480;122;279,21;1;0;279,21;0;0
2101481;160;608,7003;1,3;77,26001;165,12;520,83984;0
2101482;128;377,85983;2,29;101,15;10,0199995;468,98984;0
2101483;143;386,63013;12,37;134,73001;0;521,36;0
2101484;143;278,2799;1,19;10,140004;150,41003;138,00989;0
2101485;132;336,26987;3,04;114,93001;0,75;450,44983;0
2101486;127;342,93997;1,95;61,449993;40,86;363,5299;0
2101487;128;249,65;1;0;249,65;0;0
2101488;126;246,52997;1,79;48,729977;30,75;264,51;0
2101489;129;291,36996;6,54;97,38995;5,9199996;382,83997;0
2101490;135;274,6999;1;0;274,6999;0;0
2101491;128;356,53;1,09;2,7000015;312,69;46,539993;0
2101492;146;341,5899;1,65;65,34998;41,79;365,15002;0
2101493;148;407,48;1,93;93,33001;28,220003;472,59018;0
2101494;128;333,40994;1,1;3,39;280,86996;55,929996;0
2101495;128;306,42004;1,78;58,3;46,639996;318,07996;0
2101496;136;413,53015;4,14;143,93007;0,5;556,9599;0
2101497;143;405,27997;4,23;125,08001;2,15;528,21;0
2101498;140;385,03003;1,94;67,910034;89,86;363,0799;0
2101499;127;264,14;5,06;87,929985;1,25;350,81995;0
2101500;122;281,56;2,56;124,41002;10,49;395,48004;0
2101501;125;260,64993;1,14;4,6900005;195,56001;69,780014;0
2101502;119;302,46005;12,32;92,11;0,25;394,31982;0
2101503;134;308,18994;1,49;35,760014;110,94;233,01001;0
2101504;127;234,09006;3;69,02999;2,5;300,62;0
2101505;124;249,59006;7,68;68,12001;1,53;316,18002;0
2101506;128;225,89996;1,08;2,3899992;179,70995;48,579994;0
2101507;121;247,89005;4;69,840034;9,5;308,23007;0
2101508;133;321,38013;1,42;49,529995;54,070007;316,83994;0
2101509;125;266,1599;12,62;91,01996;0,25;356,93005;0
2101510;126;200,65002;7,25;81,01;2,25;279,4099;0
2101511;120;223,71997;1,05;1,0399998;197,88998;26,870003;0
2101512;120;246,67;2,91;81,31997;7,0600004;320,92996;0
2101513;134;273,7;1,72;53,699997;35,909996;291,49;0
2101514;137;242,89005;1,98;57,46998;13,47;286,89008;0
2101515;130;206,23001;1,18;6,16;132,83003;79,559975;0
2101516;120;251,84999;1;0;251,84999;0;0
2101517;184;502,58;1,06;1,3;474,47003;29,410002;0
2101518;147;398,00003;1,78;98,34999;45,08;451,26987;0
2101519;149;376,75998;1,47;49,839985;83,079994;343,52;0
2101520;126;270,46002;2,33;71,93002;17,72;324,66992;0
2101521;166;378,8799;1,16;8,460002;294,2499;93,09001;0
2101522;151;403,13992;1,06;0,34000006;392,60992;10,869999;0
2101523;174;841,76013;8,81;244,97008;0,75;1085,9801;0
2101524;152;426,4699;1,3;62,680008;112,83999;376,30994;0
2101525;141;403,80994;2,09;86,97;5,4000006;485,37994;0
2101526;148;387,96;6,26;111,090004;1;498,0502;0
2101527;144;444,53015;2;98,92004;29,47;513,9802;0
2101528;136;319,76;1,3;34,21998;91,83001;262,1501;0
2101529;134;366,66983;1,15;9,900005;253,36005;123,21003;0
2101530;125;282,88992;9,08;120,34001;0,5;402,73004;0
2101531;131;315,11996;3,86;116,41997;0,75;430,7901;0
2101532;128;281,14008;1,74;50,820004;35,79;296,17;0
2101533;132;253,87007;1,57;45,20999;17,3;281,78012;0
2101534;123;252,78996;1,29;23,18001;95,93;180,03992;0
2101535;128;295,83002;19,52;114,22001;0,5;409,55;0
2101536;125;200,24004;3,8;79,160034;6,4;273,00003;0
2101537;130;225,02;4,02;82,29003;2,38;304,92996;0
2101538;120;233,68991;1,44;27,850004;73,63001;187,91;0
2101539;108;245,70003;1,17;8,999999;143,54999;111,15;0
2101540;115;246,21005;12,31;105,70999;0,5;351,41995;0
2101541;129;211,72;1,73;40,84999;60,850002;191,72003;0
2101542;126;290,48987;1,36;24,720001;138,74002;176,47;0
2101543;137;399,49994;1,08;1,1999997;375,25995;25,44;0
2101544;127;361,03995;5,88;140,66998;1,1600001;500,54984;0
2101545;140;392,71008;2,31;136,54002;15,22;514,03;0
2101546;138;276,50992;1,7;61,700005;42,480003;295,73007;0
2101547;140;374,01993;1,37;61,279953;73,76001;361,54007;0
2101548;132;391,53015;241,33;165,60994;0;557,14014;0
2101549;147;455,22992;21,04;194,48985;0,25;649,4703;0
2101550;126;258,04004;1,29;22,350008;102,64001;177,74997;0
2101551;104;203,25;2,05;61,25998;26,410004;238,0999;0
2101552;116;265,43;1,06;1,0400002;241,88005;24,59;0
2101553;123;334,35007;1,05;1,2400002;289,47006;46,12;0
2101554;152;567,79034;1,25;66,20002;174,35;459,64005;0
2101555;141;302,93997;4,09;114,95996;0,5;417,39996;0
2101556;136;291,45993;1,23;18,610008;151,40002;158,66997;0
2101557;140;252,38998;1,73;41,949978;50,72;243,62001;0
2101558;128;290,19992;1,3;29,510012;34,620003;285,09006;0
2101559;134;254,81003;1,78;46,149986;16,75;284,21008;0
2101560;153;265,96005;1,56;38,509975;43,8;260,67;0
2101561;142;248,10999;2,34;57,940002;11,15;294,9001;0
2101562;128;225,03998;1,11;3,2;166,97;61,269997;0
2101563;114;252,64996;1,01;0,02000004;250,87997;1,79;0
2101564;159;360,04993;2,21;86,63;5,9500003;440,72974;0
2101565;141;356,93005;2,94;106,210014;6,58;456,56012;0
2101566;149;278,47;1,41;40,440002;73,670006;245,23994;0
2101567;136;230,11998;7,37;84,32001;0,25;314,19006;0
2101568;139;241,11998;2,52;69,16003;29,86;280,42014;0
2101569;145;244,14001;2,12;67,09001;28,410002;282,8201;0
2101570;132;211,98007;4,04;102,7;0,25;314,4302;0
2101571;134;247,43;1,4;32,31998;72,36999;207,37996;0
2101572;118;183,27994;1,45;24,75001;56,25001;151,78;0
2101573;125;212,98003;2,29;57,149982;14,96;255,17006;0
2101574;125;202,67003;3,48;66,42999;6,13;262,9699;0
2101575;115;206,30998;1;0;206,30998;0;0
2101576;120;248,4001;2,38;79,02;23,129997;304,28992;0
2101577;139;213,65;1,01;0,01999998;210,90999;2,7599998;0
2101578;140;286,89;1,28;22,289995;134,44997;174,73003;0
2101579;136;275,73004;1,06;1,0199997;248,76999;27,98;0
2101580;128;261,61002;1,55;53,34001;34,440002;280,50998;0
2101581;131;308,0799;1,78;59,649994;21,920004;345,81;0
2101582;124;292,09006;2,95;100,819984;3,07;389,8399;0
2101583;136;277,43988;2,3;90,22;9,37;358,28992;0
2101584;125;233,11996;1,05;0,6499996;214,36996;19,4;0
2101585;121;234,67993;1,05;0,41000035;222,41995;12,67;0
2101586;146;529,60004;2,03;115,89;20,359999;625,12994;0
2101587;132;280,39996;5,8;98,239975;0,25;378,39005;0
2101588;115;248,55997;1,3;28,309996;78,09999;198,76999;0
2101589;115;239,53993;16,74;83,39;0,25;322,67996;0
2101590;124;217,50002;2,92;58,39997;17,970001;257,92993;0
2101591;117;211,99007;3,68;76,97999;0,25;288,71994;0
2101592;119;186,08002;5,59;69,82002;0,25;255,65002;0
2101593;116;190,12996;5,61;90,479996;0,25;280,35992;0
2101594;125;236,05994;4,15;95,05002;2,75;328,36008;0
2101595;113;224,54005;1,02;0,17000008;215,64005;9,07;0
2101596;109;230,68996;1;0;230,68996;0;0
2101597;155;413,99014;1,15;5,580001;354,85013;64,72;0
2101598;137;356,45;1,6;70,95002;64,61;362,78983;0
2101599;144;371,61993;33,7;140,26997;0;511,89;0
2101600;134;235,23994;4,12;118,219986;7,2800007;346,17987;0
2101601;143;361,69;5,99;110,96002;0,25;472,40002;0
2101602;133;282,58;1,11;5,909998;189,97997;98,50999;0
2101603;127;264,10992;1,98;74,83001;13,88;325,05997;0
2101604;131;306,06992;3,28;101,00999;7,44;399,63992;0
2101605;147;308,02;1,19;5,989999;237,90991;76,100006;0
2101606;132;338,70016;1,63;51,470005;55,839996;334,33005;0
2101607;143;250,97002;1,02;0,01999998;248,05;2,94;0
2101608;133;314,35983;1,18;8,440001;217,72003;105,079994;0
2101609;144;344,25;36,54;104,98;0;449,23007;0
2101610;126;258,80002;1,37;27,27;69,81;216,26007;0
2101611;150;386,71997;4,37;109,280014;3,9;492,09982;0
2101612;133;327,85007;1,24;25,610006;157,52998;195,92995;0
2101613;129;258,97998;1,22;16,050007;133,32997;141,7;0
2101614;144;392,19986;3,07;138,12;11,530001;518,79004;0
2101615;132;274,9199;35,54;102,51002;0;377,43;0
2101616;148;267,86993;15,28;126,96005;0;394,83005;0
2101617;135;278,09998;1,87;57,88999;29,490002;306,49997;0
2101618;126;277,8;1,42;29,62;104,97998;202,44003;0
2101619;111;223,97998;3,01;76,870026;1,88;298,97006;0
2101620;136;290,84998;1,27;17,550003;117,18999;191,2099;0
2101621;110;179,27992;1;0;179,27992;0;0
2101622;117;244,44002;1,65;54,909996;30,399996;268,95004;0
2101623;132;322,52997;18;127,539986;0;450,06995;0
2101624;145;346,65012;8,42;140,21;0,55;486,31;0
2101625;147;293,68982;58,28;142,31993;0;436,01004;0
2101626;141;297,16992;1,23;19,480005;140,81;175,83994;0
2101627;123;251,70006;1,35;23,900002;67,359985;208,23999;0
2101628;122;205,17003;15,24;94,97004;0;300,14008;0
2101629;127;243,82002;3,69;83,77;3,42;324,1701;0
2101630;117;290,88995;2,93;114,53001;2,97;402,45013;0
2101631;116;246,08998;1,29;23,699997;75,74999;194,04002;0
2101632;102;185,22997;2,32;60,24;9,389999;236,08002;0
2101633;120;200,31001;1,46;21,73001;63,53;158,50992;0
2101634;118;211,43;1,01;0;211,43;0;0
2101635;120;250,71992;1,61;39,32;42,470005;247,56996;0
2101636;122;317,8899;4,02;88,55999;2,86;403,58984;0
2101637;127;264,77997;1,95;58,239994;39,71;283,30994;0
2101638;144;227,93999;1,31;15,620005;99,07001;144,49;0
2101639;128;220,52;1,1;2,5199997;174,91;48,129982;0
2101640;113;243,92996;6,52;99,47999;0;343,40994;0
2101641;133;233,98006;2,6;60,20998;8,71;285,4799;0
2101642;135;255,88995;5,63;97,309975;0,25;352,95007;0
2101643;140;246,04;2,12;62,739983;16,04;292,74002;0
2101644;125;230,67;2,88;61,12998;6,1;285,69995;0
2101645;138;198,33005;4,97;72,48003;2,25;268,56006;0
2101646;136;241,22998;1,45;27,469997;56,240005;212,45993;0
2101647;130;266,66;1,24;22,359999;100,07001;188,94997;0
2101648;113;233,94005;1,49;33,64999;48,679993;218,91003;0
2101649;126;227,12999;1,52;30,010002;39,540005;217,59998;0
2101650;121;271,6;1,15;4,6900005;210,64001;65,649994;0
2101651;103;207,04001;1;0;207,04001;0;0
2101652;175;540,2101;9,46;186,37991;1,65;724,9404;0
2101653;149;244,79;1,3;29,080006;88,4;185,47003;0
2101654;134;274,3499;1,89;55,930004;26,359999;303,91998;0
2101655;136;244,15996;4,69;75,15;1,64;317,67014;0
2101656;153;229,34999;1,57;43,029984;44,950005;227,42996;0
2101657;125;229,9;4,48;85,68001;1,11;314,47006;0
2101658;145;230,88005;6,37;81,68003;0,76;311,8001;0
2101659;131;227,68;1,34;21,269999;93,69999;155,25;0
2101660;114;221,58998;4,35;89,340004;2,99;307,94;0
2101661;121;200,56003;1,19;5,9800034;127,43997;79,100006;0
2101662;119;264,08002;8,62;101,66002;1,55;364,19;0
2101663;122;210,11005;1,71;37,640003;35,069996;212,68001;0
2101664;130;193,03;2,22;47,47;20,52;219,98003;0
2101665;130;255,27;1,1;3,4399996;201,24998;57,459995;0
2101666;127;225,73001;1,99;53,299995;22,220003;256,81;0
2101667;140;302,43994;23,89;102;0;404,43997;0
2101668;135;217,9;2,42;68,68999;17,029999;269,55997;0
2101669;130;212,12999;4,03;67,46001;1,57;278,01996;0
2101670;134;243,19997;1;0;243,19997;0;0
2101671;127;231,65994;1,67;35,250004;59,81;207,10004;0
2101672;147;267,13995;3,92;88,290016;4,37;351,06006;0
2101673;142;282,82004;1,51;41,57;63,3;261,09003;0
2101674;144;348,90994;1,42;50,599983;84,29997;315,20996;0
2101675;140;270,85995;1,16;8,770002;177,26997;102,36;0
2101676;134;298,01996;2,62;101,76998;13,849999;385,93988;0
2101677;135;315,58984;2,71;100,09997;7;408,69;0
2101678;134;290,13995;4,52;95,03998;3,33;381,8501;0
2101679;131;267,1699;1,12;6,1900015;186,49998;86,860016;0
